"draught","speed","beaufort","consumption","imo"
12.0,14.0,3.0,48.183868814837844,234567
12.0,14.0,4.0,49.62719756937412,234567
13.0,4.5,8.0,5.970340577712278,234567
13.0,5.0,8.0,6.991771535006089,234567
13.0,5.5,8.0,8.151197150417062,234567
13.0,6.0,7.0,6.657293910860209,234567
13.0,6.0,8.0,9.458299797818434,234567
13.0,6.5,6.0,6.301426340213629,234567
13.0,6.5,7.0,7.762347056440463,234567
13.0,6.5,8.0,10.924381269448984,234567
13.0,7.0,5.0,6.431753026260502,234567
13.0,7.0,6.0,7.420188930315934,234567
13.0,7.0,7.0,9.005688307908882,234567
13.0,7.0,8.0,12.562486025507477,234567
13.0,7.5,0.0,5.779991290529867,234567
13.0,7.5,1.0,5.867802672594743,234567
13.0,7.5,2.0,6.0636282074707815,234567
13.0,7.5,3.0,6.393041642896202,234567
13.0,7.5,4.0,6.896938829793793,234567
13.0,7.5,5.0,7.628392815931397,234567
13.0,7.5,6.0,8.685123155333594,234567
13.0,7.5,7.0,10.40152974439199,234567
13.0,7.5,8.0,14.38901081245143,234567
13.0,8.0,0.0,6.995455468379179,234567
13.0,8.0,1.0,7.093227581140639,234567
13.0,8.0,2.0,7.308090884448476,234567
13.0,8.0,3.0,7.665378553300403,234567
13.0,8.0,4.0,8.206755238141719,234567
13.0,8.0,5.0,8.98739580340581,234567
13.0,8.0,6.0,10.113473836354773,234567
13.0,8.0,7.0,11.967252113809492,234567
13.0,8.0,8.0,16.42465122666507,234567
13.0,8.5,0.0,8.392374015530823,234567
13.0,8.5,1.0,8.500311437593481,234567
13.0,8.5,2.0,8.734755598281753,234567
13.0,8.5,3.0,9.120183798253635,234567
13.0,8.5,4.0,9.699231412749818,234567
13.0,8.5,5.0,10.52927273635717,234567
13.0,8.5,6.0,11.725856432615169,234567
13.0,8.5,7.0,13.724596902425354,234567
13.0,8.5,8.0,18.696235660522454,234567
13.0,9.0,0.0,9.995616637773065,234567
13.0,9.0,1.0,10.11412565993326,234567
13.0,9.0,2.0,10.368436667430917,234567
13.0,9.0,3.0,10.782296175471343,234567
13.0,9.0,4.0,11.399341381592837,234567
13.0,9.0,5.0,12.279141771674107,234567
13.0,9.0,6.0,13.547908654485905,234567
13.0,9.0,7.0,15.70041178722108,234567
13.0,9.0,8.0,21.24371622565169,234567
13.0,9.5,0.0,11.835354734219601,234567
13.0,9.5,1.0,11.96466773739097,234567
13.0,9.5,2.0,12.239303737272023,234567
13.0,9.5,3.0,12.68217439995017,234567
13.0,9.5,4.0,13.337583406371268,234567
13.0,9.5,5.0,14.268060759322925,234567
13.0,9.5,6.0,15.611630205819711,234567
13.0,9.5,7.0,17.929148204667662,234567
13.0,9.5,8.0,24.108006348478078,234567
13.0,10.0,0.0,13.948460148629247,234567
13.0,10.0,1.0,14.088853215828662,234567
13.0,10.0,2.0,14.384519959558856,234567
13.0,10.0,3.0,14.857035403692352,234567
13.0,10.0,4.0,15.552052124655226,234567
13.0,10.0,5.0,16.534929136184317,234567
13.0,10.0,6.0,17.957549569388235,234567
13.0,10.0,7.0,20.45930881442907,234567
13.0,10.0,8.0,27.35314498530205,234567
13.0,10.5,0.0,16.38099012432747,234567
13.0,10.5,1.0,16.53312173225869,234567
13.0,10.5,2.0,16.850743237380687,234567
13.0,10.5,3.0,17.354387847376778,234567
13.0,10.5,4.0,18.091057518473484,234567
13.0,10.5,5.0,19.131095695372437,234567
13.0,10.5,6.0,20.642738985273162,234567
13.0,10.5,7.0,23.34552319190441,234567
13.0,10.5,8.0,31.05302310493923,234567
13.0,11.0,0.0,19.193952308200426,234567
13.0,11.0,1.0,19.358999244392198,234567
13.0,11.0,2.0,19.700861041989292,234567
13.0,11.0,3.0,20.239290944653582,234567
13.0,11.0,4.0,21.022765313421214,234567
13.0,11.0,5.0,22.12511313430264,234567
13.0,11.0,6.0,23.732141284989734,234567
13.0,11.0,7.0,26.665725790696765,234567
13.0,11.0,8.0,35.322969090258184,234567
13.0,11.5,0.0,22.469025340329246,234567
13.0,11.5,1.0,22.647879407237596,234567
13.0,11.5,2.0,23.015846956736763,234567
13.0,11.5,3.0,23.591847518899055,234567
13.0,11.5,4.0,24.426457353497888,234567
13.0,11.5,5.0,25.599649050295586,234567
13.0,11.5,6.0,27.320233020588965,234567
13.0,11.5,7.0,30.52788634100127,234567
13.0,11.5,8.0,40.50421934721504,234567
13.0,12.0,0.0,26.308585232430136,234567
13.0,12.0,1.0,26.503654484513184,234567
13.0,12.0,2.0,26.902419906843534,234567
13.0,12.0,3.0,27.523520504994334,234567
13.0,12.0,4.0,28.42075979127604,234567
13.0,12.0,5.0,29.682207201526026,234567
13.0,12.0,6.0,31.516205234099182,234567
13.0,12.0,7.0,35.03848551951241,234567
13.0,12.0,8.0,46.95814065109525,234567
13.0,12.5,0.0,30.8595731050972,234567
13.0,12.5,1.0,31.06962881007599,234567
13.0,12.5,2.0,31.497283399009753,234567
13.0,12.5,3.0,32.162824938797556,234567
13.0,12.5,4.0,33.126633516691534,234567
13.0,12.5,5.0,34.492646689873915,234567
13.0,12.5,6.0,36.54725643340134,234567
13.0,12.5,7.0,40.637311873245984,234567
13.0,13.0,0.0,36.34134073168492,234567
13.0,13.0,1.0,36.585164000911796,234567
13.0,13.0,2.0,37.0795479885003,234567
13.0,13.0,3.0,37.84559129335053,234567
13.0,13.0,4.0,38.95273404955579,234567
13.0,13.0,5.0,40.521679977807196,234567
13.0,13.0,6.0,42.90733395761857,234567
13.0,13.0,7.0,47.78423746623456,234567
13.0,13.5,0.0,43.40045259198865,234567
13.0,13.5,1.0,43.695984537726254,234567
13.0,13.5,2.0,44.290676609756524,234567
13.0,13.5,3.0,45.203155129944385,234567
13.0,13.5,4.0,46.50831653009183,234567
13.0,13.5,5.0,48.33737655041631,234567
